day,time,sender_account,receipient_account,amount
4,08:41,acc6,acc5,28
4,08:42,acc3,acc7,29
4,08:42,acc4,acc3,65
4,08:43,acc1,acc3,33
4,08:43,acc6,acc1,46
4,08:44,acc2,acc5,51
4,08:44,acc6,acc7,55
4,08:45,acc1,acc6,54
4,08:45,acc2,acc5,69
4,08:45,acc7,acc5,27
4,08:46,acc4,acc2,46
4,08:46,acc4,acc7,43
4,08:46,acc6,acc4,27
4,08:47,acc2,acc4,35
4,08:47,acc2,acc5,62
4,08:47,acc6,acc4,30
4,08:48,acc3,acc1,46
4,08:49,acc4,acc2,62
4,08:49,acc4,acc6,45
4,08:50,acc7,acc6,46
4,08:51,acc1,acc5,44
4,08:51,acc6,acc7,57
4,08:53,acc4,acc7,36
4,08:54,acc4,acc1,74
4,08:54,acc5,acc2,61
4,08:54,acc7,acc1,32
4,08:55,acc6,acc5,34
4,08:56,acc2,acc6,40
4,08:56,acc3,acc1,32
4,08:56,acc4,acc3,60
4,08:58,acc3,acc5,38
4,08:59,acc2,acc3,70
4,08:59,acc2,acc3,56
4,09:00,acc1,acc4,53
4,09:00,acc4,acc7,66
4,09:00,acc5,acc7,35
4,09:01,acc7,acc4,27
4,09:02,acc6,acc2,74
4,09:03,acc2,acc1,50
4,09:03,acc2,acc7,53
4,09:04,acc2,acc3,45
4,09:04,acc6,acc1,72
4,09:08,acc4,acc2,39
4,09:08,acc7,acc1,64
4,09:08,acc7,acc2,60
4,09:09,acc2,acc4,58
4,09:09,acc2,acc6,64
4,09:09,acc3,acc2,29
4,09:10,acc4,acc1,33
4,09:11,acc1,acc7,61
4,09:11,acc2,acc6,49
4,09:12,acc1,acc2,71
4,09:12,acc4,acc2,60
4,09:12,acc7,acc2,58
4,09:13,acc3,acc1,58
4,09:13,acc3,acc5,73
4,09:15,acc1,acc2,62
4,09:15,acc4,acc6,57
4,09:16,acc7,acc5,71
4,09:17,acc7,acc3,63
4,09:18,acc2,acc6,45
4,09:19,acc1,acc5,27
4,09:20,acc5,acc3,45
4,09:20,acc5,acc4,44
4,09:20,acc7,acc2,71
4,09:21,acc2,acc1,45
4,09:21,acc2,acc3,54
4,09:21,acc5,acc6,38
4,09:22,acc1,acc3,44
4,09:22,acc1,acc5,37
4,09:22,acc6,acc5,56
4,09:23,acc5,acc1,49
4,09:23,acc7,acc1,49
4,09:24,acc1,acc2,63
4,09:25,acc1,acc2,75
4,09:25,acc3,acc1,75
4,09:25,acc4,acc1,48
4,09:26,acc3,acc2,37
4,09:27,acc1,acc2,40
4,09:27,acc1,acc4,34
4,09:27,acc7,acc6,73
4,09:29,acc5,acc2,27
4,09:29,acc6,acc1,69
4,09:29,acc6,acc5,67
4,09:29,acc7,acc2,73
4,09:30,acc1,acc7,34
4,09:30,acc4,acc1,40
4,09:30,acc6,acc5,47
4,09:31,acc5,acc7,43
4,09:31,acc6,acc1,50
4,09:31,acc6,acc2,60
4,09:32,acc5,acc4,31
4,09:33,acc1,acc3,52
4,09:33,acc4,acc6,42
4,09:33,acc4,acc7,63
4,09:34,acc1,acc3,58
4,09:34,acc4,acc3,42
4,09:34,acc7,acc4,55
4,09:35,acc2,acc7,42
4,09:35,acc3,acc5,65
4,09:36,acc1,acc3,41
4,09:36,acc5,acc3,70
4,09:37,acc6,acc1,34
4,09:38,acc1,acc5,26
4,09:38,acc7,acc6,42
4,09:40,acc3,acc2,51
4,09:40,acc4,acc5,44
4,09:42,acc2,acc3,40
4,09:42,acc2,acc4,63
4,09:43,acc5,acc6,27
4,09:44,acc1,acc6,44
4,09:44,acc6,acc1,34
4,09:44,acc7,acc6,71
4,09:45,acc4,acc5,55
4,09:45,acc6,acc3,33
4,09:45,acc7,acc1,70
4,09:45,acc7,acc6,42
4,09:47,acc6,acc7,69
4,09:49,acc7,acc6,37
4,09:50,acc2,acc5,30
4,09:50,acc3,acc7,38
4,09:50,acc7,acc1,35
4,09:50,acc7,acc6,75
4,09:51,acc1,acc5,42
4,09:51,acc6,acc3,29
4,09:52,acc6,acc3,34
4,09:54,acc3,acc1,40
4,09:54,acc3,acc6,75
4,09:55,acc3,acc2,68
4,09:55,acc3,acc2,55
4,09:55,acc5,acc3,67
4,09:56,acc7,acc1,30
4,09:57,acc2,acc1,59
4,09:57,acc2,acc7,34
4,09:58,acc3,acc4,31
4,09:59,acc1,acc2,70
4,09:59,acc4,acc3,41
4,10:00,acc6,acc3,58
4,10:01,acc1,acc4,47
4,10:01,acc5,acc3,33
4,10:01,acc6,acc2,60
4,10:01,acc6,acc4,45
4,10:01,acc6,acc4,67
4,10:01,acc7,acc3,74
4,10:02,acc6,acc1,36
4,10:02,acc6,acc7,59
4,10:04,acc1,acc4,36
4,10:04,acc1,acc6,31
4,10:04,acc5,acc1,32
4,10:05,acc1,acc4,39
4,10:05,acc3,acc6,65
4,10:05,acc4,acc3,57
4,10:05,acc7,acc6,44
4,10:06,acc1,acc6,69
4,10:06,acc3,acc2,48
4,10:06,acc3,acc4,60
4,10:06,acc5,acc6,66
4,10:07,acc1,acc4,41
4,10:07,acc7,acc5,50
4,10:08,acc7,acc1,54
4,10:08,acc7,acc1,65
4,10:09,acc3,acc6,70
4,10:09,acc6,acc5,35
4,10:10,acc6,acc2,48
4,10:11,acc2,acc1,33
4,10:12,acc1,acc5,60
4,10:12,acc3,acc2,67
4,10:12,acc4,acc2,59
4,10:12,acc4,acc7,48
4,10:12,acc7,acc2,68
4,10:13,acc7,acc2,53
4,10:14,acc2,acc4,72
4,10:14,acc4,acc6,33
4,10:15,acc3,acc1,28
4,10:15,acc5,acc4,63
4,10:15,acc6,acc5,48
4,10:15,acc7,acc6,72
4,10:16,acc3,acc7,50
4,10:16,acc7,acc2,55
4,10:17,acc4,acc1,66
4,10:17,acc7,acc5,50
4,10:18,acc2,acc5,72
4,10:18,acc4,acc2,43
4,10:18,acc5,acc7,43
4,10:19,acc3,acc4,63
4,10:19,acc3,acc7,43
4,10:21,acc2,acc7,60
4,10:21,acc4,acc7,33
4,10:21,acc7,acc5,74
4,10:22,acc2,acc5,58
4,10:23,acc1,acc2,59
4,10:23,acc4,acc6,38
4,10:23,acc4,acc7,31
4,10:23,acc5,acc4,70
4,10:24,acc2,acc4,38
4,10:24,acc6,acc4,52
4,10:24,acc7,acc1,52
4,10:24,acc7,acc3,52
4,10:25,acc4,acc3,33
4,10:25,acc7,acc3,47
4,10:26,acc2,acc6,42
4,10:27,acc4,acc2,45
4,10:27,acc5,acc2,43
4,10:28,acc2,acc1,53
4,10:28,acc2,acc6,65
4,10:28,acc6,acc4,57
4,10:29,acc4,acc1,27
4,10:29,acc4,acc3,33
4,10:29,acc7,acc3,49
4,10:31,acc2,acc7,56
4,10:31,acc4,acc3,73
4,10:31,acc6,acc3,43
4,10:32,acc1,acc5,38
4,10:32,acc2,acc4,28
4,10:32,acc2,acc7,58
4,10:32,acc3,acc7,73
4,10:32,acc5,acc1,33
4,10:32,acc5,acc2,35
4,10:32,acc5,acc2,59
4,10:33,acc3,acc1,44
4,10:33,acc3,acc2,47
4,10:34,acc5,acc7,75
4,10:34,acc6,acc2,57
4,10:34,acc7,acc2,31
4,10:35,acc6,acc4,63
4,10:36,acc1,acc6,75
4,10:36,acc3,acc6,33
4,10:36,acc3,acc6,54
4,10:37,acc6,acc1,47
4,10:37,acc7,acc1,64
4,10:38,acc1,acc2,64
4,10:38,acc2,acc4,38
4,10:38,acc7,acc4,31
4,10:40,acc3,acc4,46
4,10:42,acc1,acc3,64
4,10:42,acc5,acc1,65
4,10:43,acc3,acc7,60
4,10:43,acc5,acc7,40
4,10:44,acc2,acc7,49
4,10:44,acc7,acc1,40
4,10:45,acc2,acc5,71
4,10:45,acc2,acc7,73
4,10:46,acc4,acc1,57
4,10:46,acc6,acc7,34
4,10:47,acc3,acc1,66
4,10:47,acc7,acc3,45
4,10:48,acc5,acc6,49
4,10:49,acc2,acc4,47
4,10:50,acc1,acc7,62
4,10:50,acc2,acc5,38
4,10:51,acc1,acc3,53
4,10:51,acc5,acc2,41
4,10:51,acc6,acc7,52
4,10:51,acc7,acc6,28
4,10:52,acc1,acc7,68
4,10:53,acc2,acc6,43
4,10:53,acc3,acc1,65
4,10:53,acc3,acc4,47
4,10:53,acc6,acc1,60
4,10:53,acc7,acc3,63
4,10:54,acc5,acc4,57
4,10:56,acc6,acc1,51
4,10:57,acc1,acc7,36
4,10:57,acc4,acc6,37
4,10:57,acc7,acc5,44
4,10:58,acc3,acc7,67
4,10:58,acc5,acc4,28
4,10:58,acc7,acc5,33
4,10:59,acc6,acc2,42
4,11:00,acc2,acc1,32
4,11:00,acc2,acc4,27
4,11:00,acc2,acc7,40
4,11:00,acc6,acc7,32
4,11:01,acc7,acc6,62
4,11:02,acc3,acc4,44
4,11:02,acc3,acc6,46
4,11:02,acc4,acc5,54
4,11:02,acc6,acc1,59
4,11:03,acc4,acc7,27
4,11:04,acc1,acc7,26
4,11:04,acc4,acc3,63
4,11:05,acc5,acc2,56
4,11:06,acc2,acc6,36
4,11:07,acc5,acc6,60
4,11:09,acc6,acc5,65
4,11:10,acc4,acc1,73
4,11:10,acc7,acc6,39
4,11:11,acc2,acc7,32
4,11:11,acc4,acc5,43
4,11:11,acc5,acc7,50
4,11:11,acc6,acc5,70
4,11:12,acc3,acc5,45
4,11:12,acc4,acc1,54
4,11:12,acc5,acc2,68
4,11:12,acc5,acc6,48
4,11:13,acc2,acc4,29
4,11:14,acc4,acc5,63
4,11:14,acc5,acc6,62
4,11:15,acc2,acc5,72
4,11:15,acc4,acc2,48
4,11:15,acc6,acc2,56
4,11:15,acc7,acc6,30
4,11:17,acc7,acc4,69
4,11:18,acc6,acc4,54
4,11:19,acc2,acc7,72
4,11:19,acc4,acc5,48
4,11:19,acc4,acc6,63
4,11:20,acc6,acc4,56
4,11:21,acc4,acc7,28
4,11:23,acc4,acc1,52
4,11:23,acc6,acc4,43
4,11:23,acc6,acc5,41
4,11:23,acc7,acc1,71
4,11:24,acc7,acc4,34
4,11:25,acc5,acc6,65
4,11:26,acc2,acc5,39
4,11:27,acc4,acc5,68
4,11:27,acc7,acc2,29
4,11:28,acc2,acc3,67
4,11:29,acc2,acc6,60
4,11:30,acc7,acc4,35
4,11:31,acc5,acc6,57
4,11:31,acc5,acc7,53
4,11:31,acc7,acc6,57
4,11:33,acc1,acc4,43
4,11:33,acc4,acc7,43
4,11:33,acc5,acc2,53
4,11:34,acc6,acc5,71
4,11:34,acc7,acc3,26
4,11:35,acc2,acc6,73
4,11:35,acc4,acc2,72
4,11:35,acc4,acc2,42
4,11:36,acc5,acc2,70
4,11:37,acc2,acc6,29
4,11:37,acc6,acc3,28
4,11:37,acc6,acc5,43
4,11:38,acc3,acc4,54
4,11:38,acc5,acc2,35
4,11:40,acc4,acc5,31
4,11:40,acc5,acc7,44
4,11:41,acc5,acc3,55
4,11:42,acc1,acc4,45
4,11:42,acc3,acc4,48
4,11:42,acc3,acc7,25
4,11:42,acc5,acc3,67
4,11:43,acc2,acc7,57
4,11:43,acc5,acc4,32
4,11:43,acc6,acc3,44
4,11:45,acc3,acc5,67
4,11:45,acc3,acc7,35
4,11:45,acc4,acc5,52
4,11:45,acc5,acc7,73
4,11:45,acc6,acc5,65
4,11:46,acc4,acc1,36
4,11:46,acc5,acc1,43
4,11:46,acc6,acc4,40
4,11:47,acc5,acc6,57
4,11:47,acc6,acc4,71
4,11:48,acc3,acc7,41
4,11:48,acc3,acc7,47
4,11:48,acc4,acc1,46
4,11:49,acc4,acc2,37
4,11:49,acc6,acc5,38
4,11:50,acc4,acc6,49
4,11:50,acc5,acc2,25
4,11:50,acc6,acc3,60
4,11:51,acc3,acc6,45
4,11:52,acc1,acc5,69
4,11:52,acc2,acc3,74
4,11:52,acc4,acc5,46
4,11:52,acc7,acc4,26
4,11:53,acc1,acc4,51
4,11:53,acc5,acc2,44
4,11:55,acc1,acc3,60
4,11:55,acc2,acc4,29
4,11:57,acc1,acc4,45
4,11:59,acc3,acc1,44
4,11:59,acc4,acc2,38
4,12:00,acc4,acc3,72
4,12:00,acc5,acc7,55
4,12:00,acc6,acc1,63
4,12:01,acc1,acc4,48
4,12:01,acc4,acc6,66
4,12:01,acc6,acc3,60
4,12:01,acc7,acc3,44
4,12:01,acc7,acc6,47
4,12:02,acc2,acc3,68
4,12:02,acc7,acc1,39
4,12:03,acc2,acc1,32
4,12:04,acc3,acc1,37
4,12:04,acc6,acc2,45
4,12:04,acc7,acc2,30
4,12:04,acc7,acc5,71
4,12:05,acc1,acc3,31
4,12:05,acc7,acc3,63
4,12:06,acc3,acc4,55
4,12:07,acc2,acc1,54
4,12:07,acc3,acc1,44
4,12:07,acc3,acc7,46
4,12:07,acc7,acc5,54
4,12:08,acc3,acc6,39
4,12:08,acc6,acc5,57
4,12:09,acc6,acc3,48
4,12:09,acc6,acc4,72
4,12:10,acc4,acc7,64
4,12:11,acc4,acc2,69
4,12:11,acc6,acc4,31
4,12:12,acc1,acc6,27
4,12:12,acc4,acc5,42
4,12:13,acc6,acc7,64
4,12:13,acc7,acc5,39
4,12:15,acc6,acc7,53
4,12:16,acc1,acc7,64
4,12:16,acc2,acc7,47
4,12:16,acc3,acc2,39
4,12:16,acc5,acc1,29
4,12:16,acc5,acc6,34
4,12:17,acc1,acc7,60
4,12:17,acc4,acc1,62
4,12:17,acc5,acc3,45
4,12:18,acc4,acc3,55
4,12:18,acc5,acc1,29
4,12:18,acc6,acc2,44
4,12:19,acc1,acc4,71
4,12:19,acc3,acc7,58
4,12:19,acc5,acc1,51
4,12:20,acc5,acc4,56
4,12:21,acc2,acc4,40
4,12:21,acc4,acc1,66
4,12:21,acc6,acc7,38
4,12:21,acc7,acc2,39
4,12:22,acc1,acc5,26
4,12:22,acc5,acc2,58
4,12:22,acc7,acc4,52
4,12:23,acc1,acc2,65
4,12:23,acc2,acc1,68
4,12:23,acc2,acc5,37
4,12:23,acc7,acc6,50
4,12:24,acc3,acc1,67
4,12:25,acc2,acc4,37
4,12:25,acc7,acc1,66
4,12:26,acc1,acc4,51
4,12:28,acc3,acc1,30
4,12:29,acc1,acc4,64
4,12:31,acc5,acc1,57
4,12:32,acc5,acc3,67
4,12:32,acc5,acc6,56
4,12:32,acc6,acc1,66
4,12:32,acc6,acc4,75
4,12:32,acc7,acc4,47
4,12:34,acc5,acc6,60
4,12:35,acc1,acc7,52
4,12:35,acc3,acc2,55
4,12:35,acc3,acc5,34
4,12:35,acc5,acc4,39
4,12:36,acc1,acc2,31
4,12:36,acc1,acc6,29
4,12:36,acc1,acc7,63
4,12:36,acc4,acc1,64
4,12:36,acc5,acc7,36
4,12:37,acc3,acc5,55
4,12:38,acc7,acc4,46
4,12:38,acc7,acc5,68
4,12:39,acc3,acc7,28
4,12:41,acc2,acc5,73
4,12:42,acc4,acc3,44
4,12:42,acc5,acc1,59
4,12:42,acc6,acc3,45
4,12:44,acc5,acc3,72
4,12:45,acc3,acc1,59
4,12:45,acc3,acc5,71
4,12:45,acc4,acc2,30
4,12:45,acc5,acc1,62
4,12:45,acc6,acc2,34
4,12:45,acc6,acc3,49
4,12:46,acc3,acc7,40
4,12:46,acc5,acc3,36
4,12:46,acc7,acc1,57
4,12:46,acc7,acc3,60
4,12:47,acc2,acc6,26
4,12:48,acc6,acc1,52
4,12:48,acc7,acc6,62
4,12:50,acc1,acc4,50
4,12:50,acc5,acc1,28
4,12:50,acc5,acc1,38
4,12:50,acc5,acc1,74
4,12:50,acc6,acc3,31
4,12:51,acc2,acc4,65
4,12:51,acc3,acc7,66
4,12:53,acc4,acc1,65
4,12:53,acc5,acc1,54
4,12:53,acc7,acc4,28
4,12:53,acc7,acc5,65
4,12:54,acc1,acc3,66
4,12:54,acc1,acc7,38
4,12:54,acc3,acc6,44
4,12:54,acc4,acc7,52
4,12:55,acc6,acc2,39
4,12:56,acc3,acc5,58
4,12:56,acc3,acc6,29
4,12:56,acc3,acc7,46
4,12:57,acc1,acc7,45
4,12:57,acc5,acc2,34
4,12:58,acc7,acc2,30
4,12:59,acc4,acc2,67
4,12:59,acc7,acc6,56
4,13:00,acc1,acc2,58
4,13:00,acc3,acc7,74
4,13:00,acc7,acc4,43
4,13:01,acc2,acc3,46
4,13:01,acc7,acc2,48
4,13:02,acc1,acc6,27
4,13:02,acc4,acc3,30
4,13:03,acc2,acc7,36
4,13:03,acc3,acc7,44
4,13:04,acc1,acc5,75
4,13:05,acc1,acc5,64
4,13:05,acc2,acc3,66
4,13:05,acc5,acc7,74
4,13:06,acc3,acc6,70
4,13:06,acc4,acc7,36
4,13:06,acc5,acc4,38
4,13:06,acc5,acc7,53
4,13:06,acc7,acc2,32
4,13:06,acc7,acc6,55
4,13:07,acc5,acc3,33
4,13:08,acc6,acc2,61
4,13:08,acc6,acc3,52
4,13:09,acc1,acc2,35
4,13:09,acc2,acc6,35
4,13:09,acc4,acc6,29
4,13:09,acc5,acc2,25
4,13:10,acc4,acc3,50
4,13:11,acc2,acc3,74
4,13:11,acc5,acc1,51
4,13:11,acc5,acc2,70
4,13:12,acc4,acc7,26
4,13:13,acc2,acc5,30
4,13:13,acc5,acc6,53
4,13:14,acc3,acc2,71
4,13:14,acc3,acc5,67
4,13:14,acc7,acc4,74
4,13:15,acc4,acc6,51
4,13:15,acc6,acc1,64
4,13:16,acc1,acc6,65
4,13:16,acc6,acc2,27
4,13:17,acc4,acc5,32
4,13:18,acc3,acc6,32
4,13:18,acc6,acc5,72
4,13:20,acc2,acc4,38
4,13:20,acc2,acc7,69
4,13:20,acc2,acc7,34
4,13:21,acc2,acc3,27
4,13:21,acc5,acc2,61
4,13:22,acc1,acc2,60
4,13:22,acc5,acc7,35
4,13:22,acc6,acc5,55
4,13:24,acc4,acc1,34
4,13:24,acc6,acc5,61
4,13:24,acc6,acc7,44
4,13:26,acc1,acc2,34
4,13:26,acc5,acc1,28
4,13:26,acc6,acc2,71
4,13:27,acc4,acc2,38
4,13:28,acc3,acc4,74
4,13:28,acc5,acc4,27
4,13:29,acc7,acc1,72
4,13:30,acc2,acc7,48
4,13:31,acc4,acc2,55
4,13:32,acc1,acc5,46
4,13:32,acc2,acc3,38
4,13:32,acc4,acc2,73
4,13:34,acc5,acc3,60
4,13:34,acc7,acc4,42
4,13:35,acc3,acc4,54
4,13:35,acc4,acc5,70
4,13:36,acc2,acc3,35
4,13:36,acc5,acc7,39
4,13:36,acc7,acc2,55
4,13:37,acc2,acc7,59
4,13:38,acc6,acc7,28
4,13:40,acc1,acc6,44
4,13:40,acc2,acc3,53
4,13:40,acc3,acc4,70
4,13:42,acc1,acc3,44
4,13:43,acc3,acc7,73
4,13:44,acc7,acc4,31
4,13:45,acc1,acc4,73
4,13:45,acc2,acc1,49
4,13:45,acc2,acc5,43
4,13:45,acc3,acc7,39
4,13:45,acc5,acc3,64
4,13:46,acc2,acc6,44
4,13:46,acc7,acc2,44
4,13:47,acc1,acc2,43
4,13:47,acc1,acc6,71
4,13:47,acc1,acc7,58
4,13:48,acc7,acc1,41
4,13:49,acc3,acc4,52
4,13:50,acc2,acc6,43
4,13:50,acc4,acc1,74
4,13:50,acc4,acc6,57
4,13:50,acc7,acc4,36
4,13:51,acc1,acc5,26
4,13:51,acc2,acc1,38
4,13:52,acc2,acc1,60
4,13:53,acc6,acc2,42
4,13:54,acc2,acc1,55
4,13:54,acc4,acc3,32
4,13:54,acc4,acc6,43
4,13:55,acc7,acc3,56
4,13:56,acc3,acc1,60
4,13:57,acc5,acc7,52
4,13:57,acc7,acc3,74
4,13:58,acc2,acc7,31
4,13:58,acc5,acc7,54
4,13:59,acc3,acc6,66
4,13:59,acc6,acc7,48
4,13:59,acc7,acc3,66
4,14:00,acc1,acc7,54
4,14:01,acc1,acc7,34
4,14:01,acc3,acc4,43
4,14:02,acc1,acc2,51
4,14:02,acc6,acc1,52
4,14:03,acc5,acc3,42
4,14:03,acc5,acc3,65
4,14:04,acc1,acc5,70
4,14:04,acc3,acc1,32
4,14:04,acc7,acc2,64
4,14:06,acc5,acc3,69
4,14:07,acc5,acc4,33
4,14:07,acc6,acc1,52
4,14:08,acc2,acc3,68
4,14:08,acc6,acc2,63
4,14:09,acc5,acc1,38
4,14:09,acc6,acc5,37
4,14:10,acc1,acc4,51
4,14:10,acc1,acc7,51
4,14:10,acc7,acc2,41
4,14:12,acc1,acc5,33
4,14:12,acc2,acc6,38
4,14:13,acc3,acc7,38
4,14:13,acc4,acc2,29
4,14:14,acc3,acc4,59
4,14:14,acc7,acc6,52
4,14:15,acc3,acc4,65
4,14:15,acc4,acc3,31
4,14:16,acc6,acc1,46
4,14:16,acc7,acc5,49
4,14:17,acc2,acc1,41
4,14:17,acc5,acc2,44
4,14:18,acc7,acc3,72
4,14:19,acc2,acc1,51
4,14:19,acc2,acc3,71
4,14:20,acc2,acc7,41
4,14:20,acc3,acc6,37
4,14:20,acc7,acc3,50
4,14:21,acc1,acc6,31
4,14:22,acc3,acc2,30
4,14:22,acc6,acc3,58
4,14:23,acc1,acc6,48
4,14:23,acc2,acc4,30
4,14:23,acc5,acc4,34
4,14:23,acc7,acc3,74
4,14:24,acc6,acc7,53
4,14:25,acc1,acc3,65
4,14:25,acc7,acc1,54
4,14:25,acc7,acc4,74
4,14:26,acc7,acc3,69
4,14:27,acc1,acc6,52
4,14:28,acc6,acc5,29
4,14:29,acc3,acc2,60
4,14:29,acc6,acc4,70
4,14:30,acc2,acc3,57
4,14:30,acc2,acc6,49
4,14:31,acc6,acc2,48
4,14:31,acc7,acc5,41
4,14:32,acc1,acc4,40
4,14:32,acc5,acc2,75
4,14:32,acc5,acc6,45
4,14:33,acc7,acc1,52
4,14:34,acc1,acc3,72
4,14:37,acc1,acc2,28
4,14:37,acc1,acc7,60
4,14:37,acc3,acc7,71
4,14:37,acc5,acc3,59
4,14:37,acc7,acc3,41
4,14:38,acc5,acc6,56
4,14:39,acc1,acc3,66
4,14:39,acc6,acc2,52
4,14:40,acc1,acc4,48
4,14:40,acc7,acc6,68
4,14:41,acc3,acc6,26
4,14:42,acc1,acc3,56
4,14:42,acc7,acc1,43
4,14:43,acc7,acc5,40
4,14:44,acc1,acc3,60
4,14:44,acc1,acc6,75
4,14:44,acc2,acc1,35
4,14:45,acc2,acc1,68
4,14:46,acc1,acc4,74
4,14:46,acc5,acc6,56
4,14:46,acc7,acc2,34
4,14:48,acc3,acc5,34
4,14:48,acc7,acc4,52
4,14:50,acc2,acc1,54
4,14:50,acc2,acc5,26
4,14:50,acc4,acc7,31
4,14:51,acc1,acc6,42
4,14:51,acc3,acc2,38
4,14:51,acc7,acc6,49
4,14:52,acc1,acc3,36
4,14:52,acc2,acc3,60
4,14:52,acc2,acc6,26
4,14:52,acc3,acc1,64
4,14:53,acc4,acc3,60
4,14:53,acc4,acc5,28
4,14:54,acc4,acc2,54
4,14:55,acc4,acc5,38
4,14:55,acc6,acc1,44
4,14:56,acc3,acc5,29
4,14:57,acc5,acc7,38
4,14:57,acc6,acc1,45
4,14:58,acc5,acc1,40
4,15:00,acc2,acc5,42
4,15:00,acc7,acc4,29
4,15:02,acc6,acc2,43
4,15:02,acc6,acc7,53
4,15:02,acc6,acc7,37
4,15:03,acc3,acc2,60
4,15:03,acc3,acc5,39
4,15:03,acc5,acc6,27
4,15:04,acc1,acc2,63
4,15:04,acc1,acc4,58
4,15:04,acc2,acc1,50
4,15:05,acc1,acc5,69
4,15:05,acc4,acc3,26
4,15:05,acc5,acc4,32
4,15:08,acc1,acc2,27
4,15:08,acc1,acc7,33
4,15:10,acc7,acc1,33
4,15:12,acc2,acc4,52
4,15:12,acc3,acc4,48
4,15:12,acc7,acc1,29
4,15:13,acc5,acc6,41
4,15:13,acc7,acc5,49
4,15:14,acc2,acc4,33
4,15:14,acc2,acc5,40
4,15:14,acc3,acc5,37
4,15:15,acc3,acc1,42
4,15:15,acc5,acc1,40
4,15:15,acc5,acc2,34
4,15:16,acc3,acc5,67
4,15:16,acc5,acc6,48
4,15:16,acc6,acc4,68
4,15:17,acc7,acc3,26
4,15:18,acc4,acc6,29
4,15:18,acc5,acc4,39
4,15:19,acc6,acc2,67
4,15:19,acc7,acc1,63
4,15:20,acc1,acc6,70
4,15:20,acc4,acc3,37
4,15:20,acc6,acc7,47
4,15:21,acc5,acc4,26
4,15:22,acc4,acc3,59
4,15:22,acc5,acc4,26
4,15:23,acc5,acc6,49
4,15:24,acc7,acc1,28
4,15:25,acc1,acc2,58
4,15:27,acc1,acc5,43
4,15:27,acc3,acc7,55
4,15:27,acc6,acc7,54
4,15:28,acc5,acc4,46
4,15:28,acc6,acc2,74
4,15:29,acc3,acc6,61
4,15:29,acc4,acc6,45
4,15:29,acc7,acc1,65
4,15:30,acc5,acc3,49
4,15:31,acc1,acc7,35
4,15:31,acc2,acc6,26
4,15:32,acc2,acc5,28
4,15:32,acc4,acc5,36
4,15:32,acc5,acc1,59
4,15:32,acc6,acc3,52
4,15:32,acc6,acc4,61
4,15:33,acc6,acc3,37
4,15:33,acc6,acc4,65
4,15:34,acc2,acc3,30
4,15:34,acc2,acc4,31
4,15:34,acc2,acc6,71
4,15:34,acc4,acc1,73
4,15:34,acc7,acc3,58
4,15:34,acc7,acc5,55
4,15:35,acc5,acc3,32
4,15:35,acc5,acc7,71
4,15:36,acc1,acc4,69
4,15:36,acc4,acc2,28
4,15:37,acc5,acc7,30
4,15:37,acc7,acc4,51
4,15:38,acc3,acc4,31
4,15:38,acc5,acc3,32
4,15:38,acc5,acc3,26
4,15:38,acc5,acc6,58
4,15:39,acc2,acc7,66
4,15:39,acc7,acc3,52
4,15:40,acc1,acc6,44
4,15:40,acc6,acc7,47
4,15:41,acc3,acc1,35
4,15:41,acc3,acc4,55
4,15:41,acc3,acc4,42
4,15:41,acc6,acc2,56
4,15:41,acc6,acc3,64
4,15:42,acc3,acc2,72
4,15:42,acc3,acc5,31
4,15:42,acc3,acc5,72
4,15:44,acc1,acc5,48
4,15:44,acc1,acc6,62
4,15:44,acc2,acc1,71
4,15:44,acc2,acc7,66
4,15:44,acc5,acc7,60
4,15:45,acc4,acc6,26
4,15:45,acc4,acc6,30
4,15:45,acc5,acc4,75
4,15:46,acc4,acc5,53
4,15:49,acc1,acc7,73
4,15:50,acc5,acc1,73
4,15:50,acc5,acc4,63
4,15:51,acc1,acc3,38
4,15:52,acc1,acc5,55
4,15:52,acc4,acc2,26
4,15:52,acc5,acc6,61
4,15:52,acc6,acc1,65
4,15:54,acc1,acc6,49
4,15:54,acc6,acc7,56
4,15:55,acc4,acc3,54
4,15:55,acc6,acc1,46
4,15:56,acc3,acc1,67
4,15:56,acc4,acc5,35
4,15:57,acc7,acc4,68
4,15:57,acc7,acc5,42
4,15:58,acc3,acc5,57
4,15:59,acc4,acc2,74
4,16:00,acc1,acc2,63
4,16:00,acc4,acc7,69
4,16:01,acc4,acc7,56
4,16:01,acc7,acc4,71
4,16:02,acc1,acc2,64
4,16:02,acc4,acc2,68
4,16:02,acc4,acc6,51
4,16:02,acc5,acc2,47
4,16:03,acc4,acc6,45
4,16:03,acc4,acc7,47
4,16:03,acc5,acc6,25
4,16:04,acc1,acc3,55
4,16:04,acc1,acc5,46
4,16:04,acc4,acc7,35
4,16:04,acc7,acc5,42
4,16:05,acc4,acc2,75
4,16:06,acc1,acc4,74
4,16:06,acc3,acc2,60
4,16:08,acc3,acc4,41
4,16:08,acc3,acc6,44
4,16:08,acc6,acc3,68
4,16:09,acc4,acc3,47
4,16:09,acc4,acc7,55
4,16:09,acc6,acc5,43
4,16:10,acc1,acc6,25
4,16:11,acc3,acc2,75
4,16:11,acc6,acc5,68
4,16:12,acc3,acc5,60
4,16:12,acc4,acc6,62
4,16:14,acc1,acc7,40
4,16:14,acc5,acc3,60
